iter	Passed	Remaining
2591	67730	193575
2592	67757	193552
2593	67781	193518
2594	67804	193484
2595	67834	193469
2596	67862	193449
2597	67891	193430
2598	67916	193399
2599	67942	193373
2600	67969	193352
2601	67997	193330
2602	68031	193325
2603	68056	193298
2604	68088	193286
2605	68116	193267
2606	68140	193235
2607	68166	193209
2608	68189	193172
2609	68214	193142
2610	68238	193111
2611	68268	193097
2612	68299	193083
2613	68324	193055
2614	68355	193042
2615	68382	193019
2616	68415	193012
2617	68441	192986
2618	68468	192960
2619	68495	192936
2620	68522	192912
2621	68549	192889
2622	68573	192858
2623	68595	192819
2624	68617	192781
2625	68643	192755
2626	68671	192734
2627	68694	192698
2628	68716	192661
2629	68740	192629
2630	68764	192597
2631	68786	192561
2632	68810	192526
2633	68834	192495
2634	68863	192478
2635	68888	192448
2636	68915	192424
2637	68943	192404
2638	68971	192382
2639	68993	192344
2640	69016	192310
2641	69040	192279
2642	69066	192252
2643	69089	192216
2644	69111	192178
2645	69134	192145
2646	69158	192114
2647	69183	192084
2648	69210	192059
2649	69238	192038
2650	69266	192017
2651	69290	191987
2652	69314	191954
2653	69338	191922
2654	69367	191904
2655	69399	191892
2656	69426	191870
2657	69451	191841
2658	69477	191814
2659	69500	191778
2660	69522	191741
2661	69546	191710
2662	69574	191688
2663	69599	191660
2664	69622	191625
2665	69646	191592
2666	69670	191562
2667	69693	191526
2668	69729	191528
2669	69755	191500
2670	69780	191470
2671	69801	191431
2672	69831	191416
2673	69882	191459
2674	69915	191450
2675	69941	191424
2676	69966	191395
2677	69991	191365
2678	70018	191342
2679	70047	191323
2680	70075	191301
2681	70099	191270
2682	70133	191266
2683	70160	191242
2684	70186	191216
2685	70211	191186
2686	70238	191163
2687	70262	191131
2688	70287	191101
2689	70311	191070
2690	70337	191043
2691	70364	191020
2692	70394	191002
2693	70422	190983
2694	70447	190954
2695	70474	190930
2696	70499	190900
2697	70521	190863
2698	70548	190837
2699	70572	190806
2700	70598	190779
2701	70624	190753
2702	70654	190738
2703	70682	190717
2704	70707	190688
2705	70729	190651
2706	70751	190612
2707	70774	190579
2708	70798	190547
2709	70820	190510
2710	70847	190485
2711	70871	190454
2712	70900	190436
2713	70929	190416
2714	70959	190401
2715	70988	190383
2716	71017	190365
2717	71044	190339
2718	71068	190309
2719	71093	190279
2720	71117	190247
2721	71139	190210
2722	71161	190173
2723	71187	190148
2724	71213	190121
2725	71243	190104
2726	71265	190067
2727	71289	190036
2728	71315	190010
2729	71339	189977
2730	71376	189980
2731	71407	189968
2732	71432	189938
2733	71458	189910
2734	71482	189879
2735	71507	189851
2736	71531	189819
2737	71560	189800
2738	71584	189769
2739	71610	189742
2740	71636	189713
2741	71664	189694
2742	71687	189660
2743	71719	189647
2744	71747	189626
2745	71773	189600
2746	71795	189565
2747	71820	189535
2748	71843	189501
2749	71866	189466
2750	71900	189460
2751	71926	189435
2752	71955	189416
2753	71979	189383
2754	72002	189349
2755	72028	189323
2756	72053	189294
2757	72075	189258
2758	72100	189226
2759	72127	189203
2760	72149	189168
2761	72174	189137
2762	72207	189128
2763	72233	189102
2764	72258	189073
2765	72284	189047
2766	72315	189034
2767	72342	189010
2768	72364	188974
2769	72404	188984
2770	72438	188976
2771	72464	188950
2772	72487	188916
2773	72508	188877
2774	72538	188860
2775	72562	188828
2776	72587	188801
2777	72615	188778
2778	72643	188757
2779	72668	188728
2780	72691	188695
2781	72714	188661
2782	72739	188630
2783	72766	188607
2784	72789	188572
2785	72820	188558
2786	72848	188538
2787	72881	188529
2788	72917	188529
2789	72948	188516
2790	72983	188511
2791	73008	188483
2792	73030	188446
2793	73054	188413
2794	73077	188380
2795	73100	188345
2796	73129	188326
2797	73154	188297
2798	73180	188271
2799	73207	188247
2800	73228	188208
2801	73256	188186
2802	73282	188159
2803	73305	188126
2804	73330	188096
2805	73355	188067
2806	73382	188044
2807	73408	188016
2808	73437	187997
2809	73466	187979
2810	73490	187947
2811	73512	187912
2812	73534	187874
2813	73557	187841
2814	73584	187815
2815	73607	187781
2816	73629	187746
2817	73654	187717
2818	73680	187691
2819	73711	187677
2820	73736	187647
2821	73764	187627
2822	73788	187593
2823	73814	187567
2824	73840	187540
2825	73866	187515
2826	73891	187485
2827	73919	187465
2828	73945	187437
2829	73973	187416
2830	73995	187381
2831	74018	187345
2832	74041	187311
2833	74066	187283
2834	74106	187291
2835	74134	187271
2836	74159	187242
2837	74186	187216
2838	74208	187181
2839	74231	187146
2840	74253	187110
2841	74280	187086
2842	74302	187050
2843	74325	187016
2844	74347	186980
2845	74372	186949
2846	74397	186920
2847	74427	186903
2848	74458	186891
2849	74488	186875
2850	74514	186847
2851	74536	186812
2852	74558	186775
2853	74585	186750
2854	74611	186723
2855	74633	186687
2856	74656	186655
2857	74682	186627
2858	74710	186606
2859	74733	186572
2860	74755	186534
2861	74783	186513
2862	74809	186487
2863	74833	186456
2864	74858	186428
2865	74885	186403
2866	74912	186379
2867	74943	186365
2868	74968	186337
2869	74996	186314
2870	75018	186279
2871	75047	186260
2872	75074	186236
2873	75101	186211
2874	75128	186186
2875	75154	186162
2876	75177	186126
2877	75201	186096
2878	75225	186066
2879	75248	186032
2880	75272	185999
2881	75298	185972
2882	75321	185939
2883	75343	185902
2884	75372	185883
2885	75399	185860
2886	75426	185835
2887	75455	185816
2888	75481	185790
2889	75508	185765
2890	75533	185737
2891	75555	185702
2892	75581	185676
2893	75610	185654
2894	75632	185618
2895	75661	185600
2896	75688	185576
2897	75715	185552
2898	75738	185518
2899	75764	185491
2900	75792	185471
2901	75819	185446
2902	75843	185415
2903	75865	185380
2904	75888	185346
2905	75917	185326
2906	75945	185304
2907	75974	185286
2908	76001	185261
2909	76028	185237
2910	76051	185203
2911	76077	185178
2912	76102	185148
2913	76129	185125
2914	76154	185094
2915	76177	185063
2916	76201	185030
2917	76226	185002
2918	76254	184981
2919	76281	184957
2920	76307	184929
2921	76337	184913
2922	76362	184884
2923	76385	184851
2924	76411	184825
2925	76441	184807
2926	76467	184780
2927	76494	184758
2928	76523	184738
2929	76547	184705
2930	76569	184671
2931	76592	184636
2932	76616	184606
2933	76646	184588
2934	76675	184570
2935	76702	184544
2936	76728	184518
2937	76752	184487
2938	76776	184456
2939	76803	184432
2940	76829	184405
2941	76855	184379
2942	76879	184348
2943	76900	184311
2944	76926	184284
2945	76957	184268
2946	76980	184236
2947	77010	184220
2948	77036	184193
2949	77060	184160
2950	77083	184128
2951	77109	184102
2952	77135	184075
2953	77164	184054
2954	77186	184020
2955	77208	183984
2956	77235	183959
2957	77261	183933
2958	77284	183900
2959	77309	183870
2960	77334	183841
2961	77366	183830
2962	77389	183795
2963	77416	183772
2964	77442	183746
2965	77474	183734
2966	77510	183731
2967	77550	183737
2968	77573	183705
2969	77603	183686
2970	77633	183670
2971	77658	183642
2972	77683	183614
2973	77708	183584
2974	77731	183551
2975	77761	183534
2976	77787	183508
2977	77811	183475
2978	77833	183441
2979	77856	183407
2980	77882	183381
2981	77910	183359
2982	77933	183325
2983	77961	183304
2984	77989	183282
2985	78031	183293
2986	78067	183289
2987	78098	183275
2988	78120	183239
2989	78143	183205
2990	78170	183181
2991	78196	183155
2992	78219	183121
2993	78241	183086
2994	78266	183056
2995	78292	183029
2996	78317	183002
2997	78340	182968
2998	78370	182950
2999	78396	182926
3000	78422	182898
3001	78451	182879
3002	78482	182863
3003	78510	182843
3004	78536	182816
3005	78564	182794
3006	78589	182765
3007	78612	182732
3008	78634	182697
3009	78658	182665
3010	78684	182640
3011	78712	182618
3012	78738	182590
3013	78764	182564
3014	78792	182542
3015	78817	182513
3016	78839	182478
3017	78862	182443
3018	78890	182422
3019	78914	182392
3020	78937	182358
3021	78961	182326
3022	78992	182312
3023	79024	182299
3024	79051	182276
3025	79079	182253
3026	79109	182235
3027	79133	182205
3028	79160	182181
3029	79195	182176
3030	79218	182142
3031	79241	182109
3032	79265	182078
3033	79290	182049
3034	79318	182027
3035	79343	181998
3036	79368	181969
3037	79395	181945
3038	79420	181917
3039	79453	181907
3040	79481	181884
3041	79510	181865
3042	79539	181845
3043	79563	181815
3044	79589	181789
3045	79616	181764
3046	79642	181737
3047	79663	181700
3048	79691	181677
3049	79719	181655
3050	79751	181642
3051	79778	181619
3052	79808	181600
3053	79833	181573
3054	79856	181540
3055	79879	181507
3056	79913	181496
3057	79942	181478
3058	79969	181454
3059	79994	181424
3060	80021	181401
3061	80049	181380
3062	80081	181366
3063	80105	181336
3064	80132	181312
3065	80163	181296
3066	80188	181266
3067	80212	181237
3068	80239	181211
3069	80261	181177
3070	80292	181160
3071	80318	181133
3072	80343	181106
3073	80366	181073
3074	80388	181038
3075	80414	181010
3076	80440	180983
3077	80463	180951
3078	80486	180917
3079	80515	180897
3080	80546	180882
3081	80570	180851
3082	80593	180818
3083	80617	180788
3084	80646	180767
3085	80671	180740
3086	80696	180709
3087	80722	180684
3088	80750	180662
3089	80775	180634
3090	80799	180602
3091	80824	180574
3092	80849	180545
3093	80877	180523
3094	80900	180489
3095	80925	180460
3096	80950	180432
3097	80974	180403
3098	81000	180376
3099	81029	180356
3100	81058	180335
3101	81082	180306
3102	81105	180272
3103	81131	180245
3104	81158	180222
3105	81187	180201
3106	81213	180174
3107	81247	180165
3108	81272	180138
3109	81296	180106
3110	81318	180072
3111	81346	180050
3112	81374	180026
3113	81400	180000
3114	81422	179966
3115	81451	179946
3116	81479	179923
3117	81507	179901
3118	81534	179878
3119	81564	179860
3120	81600	179856
3121	81625	179827
3122	81659	179818
3123	81684	179790
3124	81709	179760
3125	81733	179730
3126	81762	179709
3127	81785	179677
3128	81808	179643
3129	81830	179609
3130	81857	179583
3131	81886	179564
3132	81915	179544
3133	81940	179517
3134	81967	179491
3135	81996	179472
3136	82031	179465
3137	82058	179440
3138	82081	179408
3139	82105	179377
3140	82135	179360
3141	82163	179337
3142	82187	179306
3143	82212	179276
3144	82234	179243
3145	82259	179214
3146	82285	179187
3147	82307	179152
3148	82330	179119
3149	82356	179093
3150	82382	179065
3151	82404	179031
3152	82426	178996
3153	82452	178969
3154	82477	178941
3155	82504	178917
3156	82530	178890
3157	82562	178877
3158	82590	178855
3159	82616	178827
3160	82639	178795
3161	82664	178767
3162	82690	178739
3163	82714	178710
3164	82738	178678
3165	82762	178648
3166	82791	178627
3167	82818	178603
3168	82845	178579
3169	82868	178546
3170	82899	178530
3171	82929	178513
3172	82957	178489
3173	82983	178465
3174	83016	178452
3175	83047	178437
3176	83094	178454
3177	83122	178433
3178	83149	178409
3179	83174	178380
3180	83206	178367
3181	83237	178350
3182	83262	178322
3183	83284	178287
3184	83307	178254
3185	83333	178227
3186	83356	178196
3187	83382	178167
3188	83410	178146
3189	83437	178122
3190	83460	178088
3191	83486	178062
3192	83514	178039
3193	83540	178014
3194	83567	177988
3195	83591	177959
3196	83618	177933
3197	83644	177908
3198	83670	177882
3199	83694	177850
3200	83720	177824
3201	83747	177801
3202	83777	177780
3203	83806	177761
3204	83834	177738
3205	83864	177722
3206	83888	177691
3207	83915	177666
3208	83943	177644
3209	83966	177610
3210	83992	177585
3211	84021	177565
3212	84050	177545
3213	84083	177531
3214	84110	177507
3215	84139	177487
3216	84171	177475
3217	84195	177444
3218	84221	177418
3219	84250	177397
3220	84273	177364
3221	84297	177332
3222	84318	177297
3223	84343	177268
3224	84368	177238
3225	84390	177203
3226	84417	177179
3227	84444	177155
3228	84473	177134
3229	84501	177112
3230	84526	177085
3231	84554	177062
3232	84580	177036
3233	84604	177005
3234	84633	176984
3235	84659	176958
3236	84689	176940
3237	84713	176909
3238	84737	176877
3239	84764	176854
3240	84787	176822
3241	84812	176792
3242	84835	176760
3243	84860	176732
3244	84888	176708
3245	84912	176678
3246	84941	176658
3247	84971	176639
3248	84994	176607
3249	85016	176573
3250	85042	176546
3251	85071	176525
3252	85103	176512
3253	85126	176480
3254	85154	176457
3255	85181	176432
3256	85205	176402
3257	85229	176372
3258	85253	176340
3259	85279	176313
3260	85302	176281
3261	85325	176248
3262	85348	176216
3263	85373	176188
3264	85400	176163
3265	85423	176130
3266	85450	176105
3267	85478	176082
3268	85504	176056
3269	85527	176025
3270	85557	176006
3271	85586	175985
3272	85610	175956
3273	85638	175932
3274	85663	175903
3275	85689	175878
3276	85712	175846
3277	85740	175822
3278	85765	175793
3279	85791	175767
3280	85821	175749
3281	85846	175722
3282	85878	175707
3283	85902	175675
3284	85927	175646
3285	85953	175621
3286	85978	175592
3287	86003	175563
3288	86027	175534
3289	86054	175508
3290	86088	175498
3291	86113	175471
3292	86137	175439
3293	86161	175409
3294	86184	175377
3295	86209	175348
3296	86232	175315
3297	86262	175296
3298	86289	175273
3299	86314	175244
3300	86335	175208
3301	86357	175174
3302	86380	175141
3303	86406	175113
3304	86428	175078
3305	86455	175054
3306	86479	175025
3307	86507	175001
3308	86530	174970
3309	86559	174950
3310	86592	174937
3311	86621	174917
3312	86650	174896
3313	86675	174867
3314	86701	174841
3315	86732	174825
3316	86761	174803
3317	86784	174771
3318	86811	174747
3319	86833	174713
3320	86859	174687
3321	86882	174654
3322	86907	174626
3323	86932	174597
3324	86955	174564
3325	86981	174538
3326	87009	174515
3327	87032	174483
3328	87061	174462
3329	87088	174438
3330	87118	174420
3331	87150	174406
3332	87177	174380
3333	87202	174352
3334	87232	174334
3335	87256	174304
3336	87284	174281
3337	87309	174251
3338	87335	174225
3339	87358	174193
3340	87385	174169
3341	87411	174142
3342	87436	174114
3343	87464	174092
3344	87488	174062
3345	87517	174041
3346	87543	174014
3347	87570	173991
3348	87596	173964
3349	87625	173943
3350	87657	173928
3351	87682	173899
3352	87707	173871
3353	87733	173844
3354	87758	173817
3355	87783	173788
3356	87808	173759
3357	87832	173729
3358	87855	173696
3359	87879	173665
3360	87903	173636
3361	87929	173610
3362	87957	173586
3363	87979	173553
3364	88010	173535
3365	88036	173509
3366	88063	173484
3367	88097	173474
3368	88133	173466
3369	88167	173456
3370	88195	173434
3371	88219	173404
3372	88246	173379
3373	88270	173348
3374	88292	173314
3375	88316	173283
3376	88343	173259
3377	88367	173230
3378	88391	173199
3379	88415	173169
3380	88447	173154
3381	88471	173122
3382	88495	173092
3383	88517	173059
3384	88545	173036
3385	88572	173012
3386	88596	172981
3387	88625	172960
3388	88648	172928
3389	88673	172899
3390	88703	172880
3391	88729	172855
3392	88756	172831
3393	88779	172798
3394	88813	172787
3395	88839	172760
3396	88862	172729
3397	88885	172696
3398	88909	172665
3399	88933	172636
3400	88959	172608
3401	88985	172582
3402	89008	172551
3403	89035	172525
3404	89060	172497
3405	89085	172469
3406	89116	172452
3407	89142	172425
3408	89173	172409
3409	89198	172381
3410	89221	172348
3411	89247	172321
3412	89275	172299
3413	89298	172267
3414	89328	172248
3415	89357	172227
3416	89386	172207
3417	89411	172177
3418	89433	172144
3419	89456	172112
3420	89479	172079
3421	89503	172049
3422	89527	172018
3423	89552	171991
3424	89577	171963
3425	89601	171932
3426	89629	171909
3427	89657	171887
3428	89683	171861
3429	89711	171838
3430	89741	171819
3431	89771	171800
3432	89800	171780
3433	89832	171765
3434	89878	171776
3435	89908	171757
3436	89934	171730
3437	89956	171697
3438	89982	171669
3439	90008	171645
3440	90036	171621
3441	90061	171592
3442	90086	171564
3443	90113	171539
3444	90140	171515
3445	90170	171496
3446	90196	171470
3447	90222	171443
3448	90244	171409
3449	90268	171378
3450	90293	171350
3451	90318	171323
3452	90342	171291
3453	90364	171259
3454	90391	171233
3455	90415	171203
3456	90438	171171
3457	90464	171145
3458	90489	171117
3459	90514	171088
3460	90537	171056
3461	90562	171028
3462	90589	171003
3463	90618	170981
3464	90645	170957
3465	90679	170945
3466	90708	170925
3467	90731	170894
3468	90756	170864
3469	90780	170833
3470	90804	170805
3471	90831	170780
3472	90855	170749
3473	90878	170718
3474	90910	170702
3475	90941	170685
3476	90963	170651
3477	90986	170619
3478	91010	170589
3479	91038	170566
3480	91062	170536
3481	91088	170509
3482	91114	170483
3483	91139	170455
3484	91168	170434
3485	91194	170408
3486	91221	170382
3487	91244	170351
3488	91271	170326
3489	91296	170298
3490	91321	170270
3491	91356	170259
3492	91379	170227
3493	91407	170206
3494	91433	170178
3495	91459	170152
3496	91484	170124
3497	91513	170104
3498	91540	170079
3499	91575	170068
3500	91596	170033
3501	91619	170000
3502	91641	169967
3503	91667	169940
3504	91691	169911
3505	91716	169882
3506	91742	169855
3507	91770	169833
3508	91797	169809
3509	91822	169780
3510	91849	169755
3511	91878	169734
3512	91905	169709
3513	91930	169681
3514	91959	169660
3515	91981	169627
3516	92005	169597
3517	92030	169568
3518	92056	169541
3519	92082	169516
3520	92114	169500
3521	92149	169490
3522	92180	169472
3523	92209	169452
3524	92241	169436
3525	92264	169405
3526	92289	169376
3527	92318	169354
3528	92345	169331
3529	92370	169302
3530	92393	169270
3531	92415	169237
3532	92443	169214
3533	92469	169187
3534	92495	169161
3535	92521	169135
3536	92544	169102
3537	92572	169080
3538	92601	169057
3539	92623	169025
3540	92647	168994
3541	92674	168969
3542	92702	168946
3543	92726	168916
3544	92751	168889
3545	92779	168865
3546	92807	168842
3547	92830	168811
3548	92855	168783
3549	92882	168758
3550	92907	168729
3551	92929	168697
3552	92952	168664
3553	92978	168638
3554	93001	168606
3555	93027	168580
3556	93050	168548
3557	93077	168522
3558	93100	168490
3559	93123	168458
3560	93149	168433
3561	93184	168422
3562	93211	168398
3563	93237	168371
3564	93261	168341
3565	93287	168314
3566	93312	168286
3567	93342	168266
3568	93366	168237
3569	93391	168209
3570	93424	168194
3571	93446	168162
3572	93472	168134
3573	93495	168104
3574	93526	168085
3575	93549	168054
3576	93574	168026
3577	93600	167999
3578	93622	167966
3579	93648	167940
3580	93674	167912
3581	93709	167903
3582	93735	167875
3583	93763	167853
3584	93790	167828
3585	93815	167801
3586	93850	167790
3587	93875	167761
3588	93900	167733
3589	93923	167701
3590	93950	167676
3591	93975	167648
3592	94000	167620
3593	94027	167596
3594	94053	167570
3595	94081	167547
3596	94111	167527
3597	94140	167506
3598	94168	167483
3599	94199	167465
3600	94232	167451
3601	94273	167452
3602	94299	167426
3603	94326	167401
3604	94351	167373
3605	94382	167355
3606	94410	167332
3607	94433	167300
3608	94455	167266
3609	94477	167232
3610	94504	167207
3611	94535	167190
3612	94559	167160
3613	94587	167137
3614	94615	167114
3615	94650	167104
3616	94674	167074
3617	94706	167058
3618	94740	167045
3619	94765	167017
3620	94797	167001
3621	94826	166980
3622	94848	166946
3623	94870	166913
3624	94894	166883
3625	94922	166860
3626	94949	166835
3627	94979	166816
3628	95005	166790
3629	95034	166769
3630	95057	166736
3631	95079	166703
3632	95104	166675
3633	95131	166650
3634	95163	166634
3635	95187	166603
3636	95214	166578
3637	95242	166555
3638	95267	166529
3639	95294	166503
3640	95322	166479
3641	95348	166453
3642	95374	166428
3643	95398	166397
3644	95423	166369
3645	95446	166338
3646	95471	166309
3647	95495	166279
3648	95520	166251
3649	95549	166230
3650	95575	166202
3651	95598	166171
3652	95624	166145
3653	95648	166115
3654	95672	166085
3655	95697	166057
3656	95726	166035
3657	95752	166009
3658	95785	165994
3659	95809	165965
3660	95836	165940
3661	95861	165912
3662	95890	165890
3663	95915	165863
3664	95943	165839
3665	95970	165814
3666	95995	165787
3667	96027	165771
3668	96054	165745
3669	96085	165728
3670	96112	165702
3671	96139	165677
3672	96165	165651
3673	96187	165619
3674	96212	165590
3675	96247	165580
3676	96275	165557
3677	96299	165525
3678	96329	165507
3679	96354	165478
3680	96381	165453
3681	96404	165421
3682	96428	165392
3683	96452	165362
3684	96475	165330
3685	96498	165299
3686	96524	165272
3687	96552	165249
3688	96577	165220
3689	96602	165193
3690	96628	165165
3691	96654	165139
3692	96677	165108
3693	96706	165086
3694	96731	165058
3695	96761	165039
3696	96785	165009
3697	96813	164986
3698	96840	164961
3699	96862	164928
3700	96886	164898
3701	96911	164869
3702	96937	164842
3703	96961	164813
3704	96986	164785
3705	97009	164754
3706	97035	164726
3707	97060	164698
3708	97086	164672
3709	97110	164642
3710	97137	164617
3711	97162	164590
3712	97189	164565
3713	97214	164537
3714	97239	164509
3715	97266	164483
3716	97296	164465
3717	97323	164439
3718	97350	164414
3719	97376	164388
3720	97400	164357
3721	97422	164325
3722	97446	164296
3723	97471	164266
3724	97494	164235
3725	97525	164217
3726	97549	164188
3727	97575	164161
3728	97608	164146
3729	97632	164117
3730	97660	164093
3731	97685	164065
3732	97708	164034
3733	97732	164004
3734	97760	163981
3735	97793	163966
3736	97820	163940
3737	97845	163913
3738	97869	163883
3739	97892	163851
3740	97915	163820
3741	97938	163788
3742	97963	163760
3743	97991	163737
3744	98015	163707
3745	98039	163678
3746	98065	163651
3747	98091	163624
3748	98117	163598
3749	98139	163565
3750	98164	163537
3751	98191	163513
3752	98219	163490
3753	98243	163460
3754	98271	163436
3755	98297	163410
3756	98327	163391
3757	98359	163374
3758	98383	163344
3759	98406	163312
3760	98431	163285
3761	98460	163263
3762	98491	163244
3763	98519	163221
3764	98549	163201
3765	98577	163178
3766	98604	163153
3767	98629	163126
3768	98654	163097
3769	98680	163070
3770	98702	163039
3771	98731	163017
3772	98757	162990
3773	98785	162967
3774	98814	162945
3775	98848	162933
3776	98878	162913
3777	98909	162894
3778	98939	162874
3779	98965	162848
3780	98991	162821
3781	99017	162794
3782	99044	162770
3783	99069	162741
3784	99093	162713
3785	99126	162697
3786	99154	162673
3787	99181	162648
3788	99205	162619
3789	99229	162589
3790	99254	162561
3791	99284	162541
3792	99326	162541
3793	99355	162519
3794	99386	162501
3795	99409	162470
3796	99432	162439
3797	99458	162411
3798	99488	162392
3799	99512	162362
3800	99539	162338
3801	99566	162312
3802	99591	162285
3803	99621	162264
3804	99654	162249
3805	99678	162220
3806	99706	162195
3807	99729	162165
3808	99752	162134
3809	99781	162112
3810	99806	162083
3811	99838	162066
3812	99865	162041
3813	99898	162027
3814	99923	161999
3815	99946	161968
3816	99970	161937
3817	99995	161910
3818	100022	161884
3819	100045	161854
3820	100069	161823
3821	100093	161794
3822	100123	161774
3823	100147	161744
3824	100174	161720
3825	100207	161704
3826	100233	161678
3827	100258	161649
3828	100281	161618
3829	100314	161603
3830	100343	161581
3831	100373	161561
3832	100398	161534
3833	100425	161508
3834	100457	161491
3835	100480	161460
3836	100504	161430
3837	100526	161398
3838	100552	161371
3839	100576	161341
3840	100600	161312
3841	100632	161295
3842	100656	161265
3843	100679	161233
3844	100703	161204
3845	100731	161180
3846	100757	161155
3847	100781	161124
3848	100804	161093
3849	100834	161072
3850	100859	161045
3851	100884	161016
3852	100912	160993
3853	100939	160968
3854	100971	160951
3855	100994	160920
3856	101019	160892
3857	101044	160863
3858	101067	160832
3859	101091	160803
3860	101117	160776
3861	101141	160747
3862	101165	160718
3863	101195	160697
3864	101226	160678
3865	101255	160657
3866	101278	160626
3867	101303	160598
3868	101331	160574
3869	101357	160547
3870	101386	160525
3871	101411	160498
3872	101438	160473
3873	101461	160442
3874	101484	160410
3875	101506	160377
3876	101531	160349
3877	101556	160321
3878	101581	160293
3879	101604	160263
3880	101632	160239
3881	101658	160212
3882	101680	160180
3883	101707	160155
3884	101736	160133
3885	101763	160109
3886	101787	160078
3887	101812	160050
3888	101841	160028
3889	101866	160001
3890	101893	159976
3891	101918	159947
3892	101945	159922
3893	101968	159892
3894	101995	159866
3895	102019	159837
3896	102043	159808
3897	102067	159779
3898	102091	159748
3899	102116	159719
3900	102141	159692
3901	102170	159670
3902	102199	159649
3903	102226	159624
3904	102253	159599
3905	102284	159580
3906	102309	159552
3907	102333	159523
3908	102364	159503
3909	102395	159486
3910	102423	159462
3911	102450	159436
3912	102481	159419
3913	102504	159386
3914	102525	159353
3915	102553	159329
3916	102575	159297
3917	102598	159266
3918	102621	159235
3919	102647	159208
3920	102672	159180
3921	102694	159148
3922	102715	159113
3923	102738	159082
3924	102763	159054
3925	102788	159025
3926	102815	159001
3927	102840	158972
3928	102872	158956
3929	102898	158930
3930	102925	158904
3931	102954	158883
3932	102984	158862
3933	103010	158835
3934	103032	158803
3935	103058	158776
3936	103085	158752
3937	103109	158722
3938	103133	158692
3939	103157	158664
3940	103183	158637
3941	103207	158607
3942	103233	158580
3943	103258	158552
3944	103283	158525
3945	103308	158497
3946	103334	158471
3947	103360	158443
3948	103387	158419
3949	103413	158392
3950	103438	158365
3951	103469	158345
3952	103493	158316
3953	103515	158284
3954	103543	158260
3955	103569	158233
3956	103594	158206
3957	103617	158175
3958	103643	158149
3959	103669	158122
3960	103693	158092
3961	103727	158079
3962	103756	158056
3963	103781	158029
3964	103805	157999
3965	103829	157969
3966	103855	157943
3967	103883	157920
3968	103912	157897
3969	103941	157875
3970	103976	157862
3971	104000	157833
3972	104023	157801
3973	104044	157769
3974	104068	157739
3975	104095	157713
3976	104121	157687
3977	104148	157661
3978	104174	157636
3979	104203	157614
3980	104227	157584
3981	104254	157559
3982	104280	157533
3983	104305	157505
3984	104328	157474
3985	104352	157445
3986	104383	157425
3987	104406	157395
3988	104431	157367
3989	104456	157338
3990	104483	157313
3991	104507	157285
3992	104533	157258
3993	104558	157230
3994	104589	157211
3995	104614	157183
3996	104638	157154
3997	104666	157131
3998	104691	157103
3999	104719	157078
4000	104743	157050
4001	104769	157024
4002	104797	156999
4003	104823	156973
4004	104855	156955
4005	104878	156925
4006	104904	156899
4007	104934	156878
4008	104959	156849
4009	104984	156822
4010	105013	156800
4011	105042	156777
4012	105065	156747
4013	105088	156715
4014	105112	156687
4015	105139	156661
4016	105164	156633
4017	105190	156607
4018	105216	156580
4019	105241	156552
4020	105265	156523
4021	105298	156507
4022	105331	156491
4023	105356	156463
4024	105382	156438
4025	105415	156421
4026	105439	156392
4027	105464	156363
4028	105486	156331
4029	105513	156306
4030	105538	156278
4031	105564	156252
4032	105590	156225
4033	105616	156198
4034	105640	156170
4035	105663	156139
4036	105687	156109
4037	105709	156077
4038	105733	156047
4039	105758	156020
4040	105785	155994
4041	105809	155965
4042	105836	155940
4043	105862	155913
4044	105889	155889
4045	105917	155865
4046	105948	155846
4047	105971	155816
4048	105994	155784
4049	106019	155756
4050	106044	155728
4051	106067	155697
4052	106089	155665
4053	106112	155635
4054	106140	155611
4055	106169	155588
4056	106191	155557
4057	106216	155529
4058	106242	155503
4059	106267	155475
4060	106292	155447
4061	106315	155415
4062	106340	155388
4063	106367	155364
4064	106395	155340
4065	106419	155310
4066	106449	155290
4067	106473	155261
4068	106502	155239
4069	106527	155211
4070	106553	155184
4071	106579	155158
4072	106611	155140
4073	106638	155114
4074	106666	155091
4075	106693	155067
4076	106719	155040
4077	106749	155019
4078	106780	155000
4079	106804	154970
4080	106827	154940
4081	106852	154912
4082	106881	154890
4083	106911	154870
4084	106938	154845
4085	106967	154822
4086	106994	154798
4087	107024	154776
4088	107051	154752
4089	107082	154732
4090	107104	154700
4091	107130	154674
4092	107156	154647
4093	107178	154615
4094	107201	154584
4095	107224	154553
4096	107256	154535
4097	107282	154509
4098	107307	154482
4099	107333	154456
4100	107366	154438
4101	107395	154417
4102	107423	154393
4103	107456	154376
4104	107489	154361
4105	107513	154331
4106	107537	154302
4107	107560	154270
4108	107583	154240
4109	107607	154210
4110	107630	154179
4111	107653	154150
4112	107678	154121
4113	107702	154092
4114	107729	154067
4115	107753	154038
4116	107777	154009
4117	107803	153982
4118	107829	153955
4119	107851	153924
4120	107875	153894
4121	107900	153866
4122	107928	153843
4123	107954	153816
4124	107982	153792
4125	108005	153763
4126	108032	153737
4127	108059	153712
4128	108084	153684
4129	108107	153654
4130	108138	153635
4131	108170	153616
4132	108197	153592
4133	108224	153566
4134	108247	153535
4135	108273	153509
4136	108300	153484
4137	108329	153462
4138	108352	153432
4139	108378	153405
4140	108404	153378
4141	108428	153350
4142	108459	153330
4143	108487	153307
4144	108514	153282
